etf,component,etf_market,component_market,replace_type,quantity,amount
512181,002110,SH,SZ,3,200,1412.0
512181,002120,SH,SZ,3,100,3712.0
512181,002127,SH,SZ,3,200,3656.0
512181,002129,SH,SZ,3,200,4000.0
512181,002131,SH,SZ,3,500,1960.0
512181,002142,SH,SZ,3,400,10984.0
512181,002146,SH,SZ,3,300,2412.0
512181,002152,SH,SZ,3,200,2260.0
512181,002153,SH,SZ,3,100,3079.0
512181,002156,SH,SZ,3,100,2345.0
512181,002157,SH,SZ,3,200,3196.0
512181,002174,SH,SZ,3,100,2092.0
512181,002179,SH,SZ,3,100,3641.0
512181,002180,SH,SZ,3,100,3200.0
512181,002185,SH,SZ,3,200,2750.0
512181,002195,SH,SZ,3,400,1152.0
512181,002202,SH,SZ,3,300,3042.0
512181,002212,SH,SZ,3,100,2561.0
512181,002217,SH,SZ,3,200,1052.0
512181,002223,SH,SZ,3,100,3158.0
512181,002230,SH,SZ,3,200,6760.0
512181,002236,SH,SZ,3,200,3514.0
512181,002241,SH,SZ,3,200,4676.0
512181,002242,SH,SZ,3,100,3241.0
512181,002252,SH,SZ,3,400,3284.0
512181,002268,SH,SZ,3,100,2052.0
512181,002271,SH,SZ,3,100,3762.0
512181,002281,SH,SZ,2,0,0.0
512181,002294,SH,SZ,3,100,2096.0
512181,002299,SH,SZ,3,100,2585.0
512181,002304,SH,SZ,3,100,11150.0
512181,002311,SH,SZ,3,100,4509.0
512181,002340,SH,SZ,3,400,1820.0
512181,002352,SH,SZ,3,200,10290.0
512181,002353,SH,SZ,3,100,3054.0
512181,002371,SH,SZ,2,0,0.0
512181,002372,SH,SZ,3,100,1224.0
512181,002373,SH,SZ,3,100,2263.0
512181,002384,SH,SZ,3,100,2925.0
512181,002385,SH,SZ,3,300,2415.0
512181,002387,SH,SZ,3,100,1410.0
512181,002396,SH,SZ,2,0,0.0
512181,002399,SH,SZ,3,100,2159.0
512181,002405,SH,SZ,3,100,1583.0
512181,002410,SH,SZ,3,100,5720.0
512181,002414,SH,SZ,3,100,2607.0
512181,002415,SH,SZ,3,700,20559.0
512181,002422,SH,SZ,3,100,2101.0
512181,002439,SH,SZ,3,100,3838.0
512181,002456,SH,SZ,3,200,3364.0
512181,002460,SH,SZ,3,100,5006.0
512181,002463,SH,SZ,3,100,2444.0
512181,002465,SH,SZ,3,200,2482.0
512181,002466,SH,SZ,3,100,2310.0
512181,002468,SH,SZ,3,100,1862.0
512181,002475,SH,SZ,3,400,20464.0
512181,002493,SH,SZ,3,400,5012.0
512181,002500,SH,SZ,3,200,1392.0
512181,002506,SH,SZ,3,400,1044.0
512181,002507,SH,SZ,3,100,3290.0
512181,002508,SH,SZ,3,100,3410.0
512181,002511,SH,SZ,3,100,1907.0
512181,002555,SH,SZ,3,200,6820.0
512181,002557,SH,SZ,2,0,0.0
512181,002558,SH,SZ,3,100,1656.0
512181,002563,SH,SZ,3,200,1424.0
512181,002572,SH,SZ,3,100,2293.0
512181,002594,SH,SZ,3,100,6279.0
512181,002600,SH,SZ,3,400,4404.0
512181,002601,SH,SZ,3,100,1711.0
512181,002602,SH,SZ,3,300,3960.0
512181,002603,SH,SZ,3,100,2736.0
512181,002607,SH,SZ,3,100,2684.0
512181,002624,SH,SZ,3,100,4596.0
512181,002673,SH,SZ,3,300,2418.0
512181,002683,SH,SZ,3,100,3377.0
512181,002690,SH,SZ,2,0,0.0
512181,002714,SH,SZ,3,300,20856.0
512181,002736,SH,SZ,3,300,3249.0
512181,002739,SH,SZ,3,200,3448.0
512181,002773,SH,SZ,3,100,3724.0
512181,002797,SH,SZ,3,300,2049.0
512181,002812,SH,SZ,3,100,6345.0
512181,002821,SH,SZ,2,0,0.0
512181,002841,SH,SZ,2,0,0.0
512181,002916,SH,SZ,2,0,0.0
512181,002925,SH,SZ,2,0,0.0
512181,002926,SH,SZ,3,200,2034.0
512181,002939,SH,SZ,3,200,2394.0
512181,002958,SH,SZ,3,400,1760.0
512181,300003,SH,SZ,3,100,3383.0
512181,300012,SH,SZ,3,100,1775.0
512181,300014,SH,SZ,3,100,3870.0
512181,300015,SH,SZ,3,300,11994.0
512181,300017,SH,SZ,3,200,1566.0
512181,300024,SH,SZ,3,100,1315.0
512181,300026,SH,SZ,3,200,1050.0
512181,300033,SH,SZ,2,0,0.0
512181,300059,SH,SZ,3,600,9096.0
512181,300070,SH,SZ,3,200,1602.0
512181,300088,SH,SZ,3,200,2008.0
512181,300122,SH,SZ,3,100,8517.0
512181,300124,SH,SZ,3,100,3455.0
512181,300136,SH,SZ,3,100,4790.0
512181,300142,SH,SZ,3,100,4669.0
512181,300144,SH,SZ,3,200,3904.0
512181,300146,SH,SZ,3,100,1897.0
512181,300168,SH,SZ,3,100,1963.0
512181,300207,SH,SZ,3,100,1665.0
512181,300212,SH,SZ,2,0,0.0
512181,300251,SH,SZ,3,200,2386.0
512181,300253,SH,SZ,3,100,2165.0
512181,300271,SH,SZ,3,100,2569.0
512181,300285,SH,SZ,3,100,2707.0
512181,300296,SH,SZ,3,200,1196.0
512181,300308,SH,SZ,3,100,5899.0
512181,300316,SH,SZ,3,100,2250.0
512181,300347,SH,SZ,3,100,8226.0
512181,300357,SH,SZ,2,0,0.0
512181,300383,SH,SZ,3,100,2519.0
512181,300408,SH,SZ,3,100,2077.0
512181,300413,SH,SZ,3,100,5150.0
512181,300418,SH,SZ,3,100,2196.0
512181,300433,SH,SZ,3,200,4064.0
512181,300450,SH,SZ,3,100,4453.0
512181,300454,SH,SZ,2,0,0.0
512181,300482,SH,SZ,2,0,0.0
512181,300496,SH,SZ,2,0,0.0
512181,300498,SH,SZ,3,400,11000.0
512181,300529,SH,SZ,3,100,6033.0
512181,300558,SH,SZ,2,0,0.0
512181,300595,SH,SZ,2,0,0.0
512181,300601,SH,SZ,2,0,0.0
512181,300628,SH,SZ,3,100,6265.0
512181,300661,SH,SZ,2,0,0.0
512181,300676,SH,SZ,2,0,0.0
512181,300699,SH,SZ,2,0,0.0
512181,300750,SH,SZ,3,200,30280.0
512181,300760,SH,SZ,3,100,27095.0
512181,600000,SH,SH,1,2200,0.0
512181,600004,SH,SH,1,200,0.0
512181,600009,SH,SH,1,100,0.0
512181,600010,SH,SH,1,3400,0.0
512181,600011,SH,SH,1,500,0.0
512181,600015,SH,SH,1,900,0.0
512181,600016,SH,SH,1,2600,0.0
512181,600018,SH,SH,1,700,0.0
512181,600019,SH,SH,1,1400,0.0
512181,600021,SH,SH,1,200,0.0
512181,600026,SH,SH,1,300,0.0
512181,600027,SH,SH,1,500,0.0
512181,600028,SH,SH,1,1900,0.0
512181,600029,SH,SH,1,600,0.0
512181,600030,SH,SH,1,700,0.0
512181,600031,SH,SH,1,600,0.0
512181,600036,SH,SH,1,1500,0.0
512181,600038,SH,SH,2,0,0.0
512181,600048,SH,SH,1,900,0.0
512181,600050,SH,SH,1,1900,0.0
512181,600056,SH,SH,1,100,0.0
512181,600061,SH,SH,1,300,0.0
512181,600066,SH,SH,1,200,0.0
512181,600068,SH,SH,1,300,0.0
512181,600085,SH,SH,1,100,0.0
512181,600089,SH,SH,1,300,0.0
512181,600104,SH,SH,1,600,0.0
512181,600109,SH,SH,1,200,0.0
512181,600111,SH,SH,1,300,0.0
512181,600115,SH,SH,1,700,0.0
512181,600118,SH,SH,1,100,0.0
512181,600132,SH,SH,2,0,0.0
512181,600153,SH,SH,1,200,0.0
512181,600160,SH,SH,1,200,0.0
512181,600161,SH,SH,1,100,0.0
512181,600167,SH,SH,1,100,0.0
512181,600170,SH,SH,1,700,0.0
512181,600176,SH,SH,1,300,0.0
512181,600177,SH,SH,1,400,0.0
512181,600183,SH,SH,1,200,0.0
512181,600188,SH,SH,1,200,0.0
512181,600196,SH,SH,1,100,0.0
512181,600201,SH,SH,1,100,0.0
512181,600208,SH,SH,1,600,0.0
512181,600219,SH,SH,1,900,0.0
512181,600221,SH,SH,1,1200,0.0
512181,600256,SH,SH,1,500,0.0
512181,600258,SH,SH,1,100,0.0
512181,600260,SH,SH,1,100,0.0
512181,600271,SH,SH,1,100,0.0
512181,600276,SH,SH,1,400,0.0
512181,600297,SH,SH,1,600,0.0
512181,600298,SH,SH,1,100,0.0
512181,600309,SH,SH,1,200,0.0
512181,600315,SH,SH,2,0,0.0
512181,600332,SH,SH,1,100,0.0
512181,600340,SH,SH,1,200,0.0
512181,600346,SH,SH,1,400,0.0
512181,600352,SH,SH,1,200,0.0
512181,600362,SH,SH,1,200,0.0
512181,600369,SH,SH,1,400,0.0
512181,600372,SH,SH,1,100,0.0
512181,600373,SH,SH,1,100,0.0
512181,600376,SH,SH,1,200,0.0
512181,600380,SH,SH,1,100,0.0
512181,600383,SH,SH,1,300,0.0
512181,600398,SH,SH,1,200,0.0
512181,600406,SH,SH,1,300,0.0
512181,600426,SH,SH,1,100,0.0
512181,600436,SH,SH,2,0,0.0
512181,600438,SH,SH,1,300,0.0
512181,600446,SH,SH,1,100,0.0
512181,600460,SH,SH,1,100,0.0
512181,600466,SH,SH,1,200,0.0
512181,600486,SH,SH,2,0,0.0
512181,600487,SH,SH,1,100,0.0
512181,600489,SH,SH,1,300,0.0
512181,600498,SH,SH,1,100,0.0
512181,600511,SH,SH,1,100,0.0
512181,600516,SH,SH,1,300,0.0
512181,600519,SH,SH,1,100,0.0
512181,600521,SH,SH,1,100,0.0
512181,600522,SH,SH,1,200,0.0
512181,600528,SH,SH,1,200,0.0
512181,600535,SH,SH,1,100,0.0
512181,600536,SH,SH,2,0,0.0
512181,600547,SH,SH,1,200,0.0
512181,600549,SH,SH,1,100,0.0
512181,600566,SH,SH,1,100,0.0
512181,600570,SH,SH,1,100,0.0
512181,600572,SH,SH,1,200,0.0
512181,600583,SH,SH,1,300,0.0
512181,600585,SH,SH,1,300,0.0
512181,600588,SH,SH,1,200,0.0
512181,600598,SH,SH,1,100,0.0
512181,600600,SH,SH,1,100,0.0
512181,600606,SH,SH,1,600,0.0
512181,600637,SH,SH,1,300,0.0
512181,600642,SH,SH,1,400,0.0
512181,600655,SH,SH,1,200,0.0
512181,600660,SH,SH,1,100,0.0
512181,600667,SH,SH,1,200,0.0
512181,600673,SH,SH,1,200,0.0
512181,600674,SH,SH,1,300,0.0
512181,600675,SH,SH,1,300,0.0
512181,600688,SH,SH,1,400,0.0
512181,600690,SH,SH,1,500,0.0
512181,600699,SH,SH,1,100,0.0
512181,600703,SH,SH,1,300,0.0
512181,600704,SH,SH,1,400,0.0
512181,600705,SH,SH,1,700,0.0
512181,600733,SH,SH,1,200,0.0
512181,600739,SH,SH,1,100,0.0
512181,600741,SH,SH,1,200,0.0
512181,600745,SH,SH,1,100,0.0
512181,600754,SH,SH,1,100,0.0
512181,600760,SH,SH,1,100,0.0
512181,600763,SH,SH,2,0,0.0
512181,600779,SH,SH,2,0,0.0
512181,600795,SH,SH,1,1400,0.0
512181,600801,SH,SH,1,100,0.0
512181,600808,SH,SH,1,400,0.0
512181,600809,SH,SH,1,100,0.0
512181,600820,SH,SH,1,200,0.0
512181,600837,SH,SH,1,600,0.0
512181,600845,SH,SH,1,100,0.0
512181,600863,SH,SH,1,400,0.0
512181,600867,SH,SH,1,200,0.0
512181,600872,SH,SH,1,100,0.0
512181,600875,SH,SH,1,200,0.0
512181,600879,SH,SH,1,200,0.0
512181,600885,SH,SH,1,100,0.0
512181,600886,SH,SH,1,500,0.0
512181,600887,SH,SH,1,400,0.0
512181,600893,SH,SH,1,200,0.0
512181,600895,SH,SH,1,100,0.0
512181,600900,SH,SH,1,1600,0.0
512181,600909,SH,SH,1,300,0.0
512181,600919,SH,SH,1,800,0.0
512181,600926,SH,SH,1,400,0.0
512181,600958,SH,SH,1,400,0.0
512181,600967,SH,SH,1,100,0.0
512181,600977,SH,SH,1,100,0.0
512181,600998,SH,SH,1,100,0.0
512181,600999,SH,SH,1,400,0.0
512181,601006,SH,SH,1,1100,0.0
512181,601009,SH,SH,1,700,0.0
512181,601012,SH,SH,1,300,0.0
512181,601018,SH,SH,1,600,0.0
512181,601021,SH,SH,1,100,0.0
512181,601066,SH,SH,1,200,0.0
512181,601088,SH,SH,1,400,0.0
512181,601098,SH,SH,1,100,0.0
512181,601099,SH,SH,1,500,0.0
512181,601100,SH,SH,1,100,0.0
512181,601108,SH,SH,1,300,0.0
512181,601111,SH,SH,1,500,0.0
512181,601117,SH,SH,1,400,0.0
512181,601128,SH,SH,1,200,0.0
512181,601138,SH,SH,1,400,0.0
512181,601155,SH,SH,1,200,0.0
512181,601162,SH,SH,1,500,0.0
512181,601166,SH,SH,1,1500,0.0
512181,601169,SH,SH,1,1600,0.0
512181,601186,SH,SH,1,800,0.0
512181,601198,SH,SH,1,200,0.0
512181,601211,SH,SH,1,600,0.0
512181,601216,SH,SH,1,600,0.0
512181,601225,SH,SH,1,600,0.0
512181,601229,SH,SH,1,1000,0.0
512181,601231,SH,SH,1,100,0.0
512181,601233,SH,SH,1,100,0.0
512181,601288,SH,SH,1,5500,0.0
512181,601318,SH,SH,1,800,0.0
512181,601319,SH,SH,1,400,0.0
512181,601328,SH,SH,1,2900,0.0
512181,601336,SH,SH,1,200,0.0
512181,601360,SH,SH,1,200,0.0
512181,601377,SH,SH,1,500,0.0
512181,601390,SH,SH,1,1500,0.0
512181,601398,SH,SH,1,4000,0.0
512181,601555,SH,SH,1,300,0.0
512181,601598,SH,SH,1,300,0.0
512181,601600,SH,SH,1,1000,0.0
512181,601601,SH,SH,1,500,0.0
512181,601607,SH,SH,1,100,0.0
512181,601618,SH,SH,1,1300,0.0
512181,601628,SH,SH,1,200,0.0
512181,601668,SH,SH,1,3100,0.0
512181,601669,SH,SH,1,1100,0.0
512181,601688,SH,SH,1,500,0.0
512181,601689,SH,SH,1,100,0.0
512181,601699,SH,SH,1,200,0.0
512181,601727,SH,SH,1,600,0.0
512181,601766,SH,SH,1,1800,0.0
512181,601788,SH,SH,1,300,0.0
512181,601799,SH,SH,2,0,0.0
512181,601800,SH,SH,1,300,0.0
512181,601818,SH,SH,1,2900,0.0
512181,601838,SH,SH,1,300,0.0
512181,601857,SH,SH,1,1600,0.0
512181,601866,SH,SH,1,600,0.0
512181,601872,SH,SH,1,500,0.0
512181,601877,SH,SH,1,200,0.0
512181,601878,SH,SH,1,200,0.0
512181,601881,SH,SH,1,300,0.0
512181,601888,SH,SH,1,100,0.0
512181,601899,SH,SH,1,1400,0.0
512181,601901,SH,SH,1,600,0.0
512181,601919,SH,SH,1,700,0.0
512181,601933,SH,SH,1,700,0.0
512181,601939,SH,SH,1,700,0.0
512181,601958,SH,SH,1,200,0.0
512181,601966,SH,SH,1,100,0.0
512181,601985,SH,SH,1,1000,0.0
512181,601988,SH,SH,1,2600,0.0
512181,601989,SH,SH,1,1700,0.0
512181,601990,SH,SH,1,200,0.0
512181,601992,SH,SH,1,600,0.0
512181,601997,SH,SH,1,200,0.0
512181,601998,SH,SH,1,400,0.0
512181,603019,SH,SH,1,100,0.0
512181,603160,SH,SH,2,0,0.0
512181,603259,SH,SH,1,200,0.0
512181,603288,SH,SH,1,200,0.0
512181,603338,SH,SH,2,0,0.0
512181,603369,SH,SH,1,100,0.0
512181,603444,SH,SH,2,0,0.0
512181,603501,SH,SH,2,0,0.0
512181,603517,SH,SH,2,0,0.0
512181,603589,SH,SH,2,0,0.0
512181,603605,SH,SH,2,0,0.0
512181,603658,SH,SH,2,0,0.0
512181,603659,SH,SH,2,0,0.0
512181,603707,SH,SH,2,0,0.0
512181,603712,SH,SH,1,100,0.0
512181,603799,SH,SH,1,100,0.0
512181,603833,SH,SH,2,0,0.0
512181,603858,SH,SH,1,100,0.0
512181,603866,SH,SH,2,0,0.0
512181,603882,SH,SH,2,0,0.0
512181,603883,SH,SH,2,0,0.0
512181,603885,SH,SH,1,100,0.0
512181,603899,SH,SH,1,100,0.0
512181,603939,SH,SH,2,0,0.0
512181,603986,SH,SH,2,0,0.0
512181,603993,SH,SH,1,1300,0.0
512161,000001,SH,SZ,3,1500,20430.0
512161,000002,SH,SZ,3,800,21280.0
512161,000021,SH,SZ,3,100,2338.0
512161,000027,SH,SZ,3,300,1656.0
512161,000028,SH,SZ,2,0,0.0
512161,000031,SH,SZ,3,200,1024.0
512161,000046,SH,SZ,3,300,1116.0
512161,000050,SH,SZ,3,200,2996.0
512161,000063,SH,SZ,3,300,11676.0
512161,000066,SH,SZ,3,200,2684.0
512161,000069,SH,SZ,3,600,3624.0
512161,000089,SH,SZ,3,200,1628.0
512161,000100,SH,SZ,3,1100,6611.0
512161,000157,SH,SZ,3,500,3170.0
512161,000166,SH,SZ,3,1800,8028.0
512161,000338,SH,SZ,3,500,6865.0
512161,000401,SH,SZ,3,100,1750.0
512161,000402,SH,SZ,3,200,1330.0
512161,000413,SH,SZ,3,400,1168.0
512161,000415,SH,SZ,3,500,1525.0
512161,000423,SH,SZ,3,100,3426.0
512161,000425,SH,SZ,3,600,3546.0
512161,000513,SH,SZ,3,100,4082.0
512161,000538,SH,SZ,3,100,8691.0
512161,000540,SH,SZ,3,500,1520.0
512161,000547,SH,SZ,3,100,1430.0
512161,000568,SH,SZ,3,100,9503.0
512161,000581,SH,SZ,3,100,2255.0
512161,000596,SH,SZ,2,0,0.0
512161,000598,SH,SZ,3,200,948.0
512161,000623,SH,SZ,3,100,1560.0
512161,000625,SH,SZ,3,300,3177.0
512161,000627,SH,SZ,3,400,2012.0
512161,000629,SH,SZ,3,700,1449.0
512161,000630,SH,SZ,3,800,1568.0
512161,000651,SH,SZ,3,200,12478.0
512161,000656,SH,SZ,3,400,3176.0
512161,000661,SH,SZ,2,0,0.0
512161,000671,SH,SZ,3,300,2058.0
512161,000686,SH,SZ,3,200,1638.0
512161,000688,SH,SZ,3,100,1800.0
512161,000703,SH,SZ,3,300,2784.0
512161,000709,SH,SZ,3,800,1640.0
512161,000723,SH,SZ,3,300,1905.0
512161,000725,SH,SZ,3,2600,12324.0
512161,000728,SH,SZ,3,300,2421.0
512161,000729,SH,SZ,3,200,1314.0
512161,000738,SH,SZ,3,100,1340.0
512161,000739,SH,SZ,3,100,1975.0
512161,000750,SH,SZ,3,400,1712.0
512161,000768,SH,SZ,3,200,3474.0
512161,000776,SH,SZ,3,500,6820.0
512161,000783,SH,SZ,3,400,2496.0
512161,000786,SH,SZ,3,100,2179.0
512161,000825,SH,SZ,3,500,1690.0
512161,000858,SH,SZ,3,300,48183.0
512161,000860,SH,SZ,3,100,5750.0
512161,000876,SH,SZ,3,300,8433.0
512161,000883,SH,SZ,3,300,1056.0
512161,000895,SH,SZ,3,200,7822.0
512161,000898,SH,SZ,3,400,1016.0
512161,000932,SH,SZ,3,500,1905.0
512161,000938,SH,SZ,3,200,7930.0
512161,000961,SH,SZ,3,300,2463.0
512161,000963,SH,SZ,3,100,2220.0
512161,000975,SH,SZ,3,200,3076.0
512161,000977,SH,SZ,3,100,3831.0
512161,000983,SH,SZ,3,300,1458.0
512161,000988,SH,SZ,3,100,2194.0
512161,000997,SH,SZ,3,100,1606.0
512161,000998,SH,SZ,3,100,1611.0
512161,000999,SH,SZ,3,100,2801.0
512161,001914,SH,SZ,3,100,3050.0
512161,001979,SH,SZ,3,500,8445.0
512161,002001,SH,SZ,3,200,5210.0
512161,002007,SH,SZ,3,100,4025.0
512161,002010,SH,SZ,3,300,1707.0
512161,002013,SH,SZ,3,300,2385.0
512161,002019,SH,SZ,3,100,2060.0
512161,002024,SH,SZ,3,700,6216.0
512161,002027,SH,SZ,3,1100,5918.0
512161,002030,SH,SZ,3,100,2231.0
512161,002032,SH,SZ,2,0,0.0
512161,002044,SH,SZ,3,300,3453.0
512161,002049,SH,SZ,3,100,6626.0
512161,002050,SH,SZ,3,300,5733.0
512161,002065,SH,SZ,3,200,2256.0
512161,002074,SH,SZ,3,100,2859.0
512161,002075,SH,SZ,3,200,2664.0
512161,002078,SH,SZ,3,200,1918.0
512161,002081,SH,SZ,3,200,1586.0
512161,002085,SH,SZ,3,200,1320.0
512161,002110,SH,SZ,3,200,1412.0
512161,002120,SH,SZ,3,100,3712.0
512161,002127,SH,SZ,3,200,3656.0
512161,002129,SH,SZ,3,200,4000.0
512161,002131,SH,SZ,3,500,1960.0
512161,002142,SH,SZ,3,500,13730.0
512161,002146,SH,SZ,3,300,2412.0
512161,002152,SH,SZ,3,200,2260.0
512161,002153,SH,SZ,3,100,3079.0
512161,002156,SH,SZ,3,100,2345.0
512161,002157,SH,SZ,3,200,3196.0
512161,002174,SH,SZ,3,100,2092.0
512161,002179,SH,SZ,3,100,3641.0
512161,002180,SH,SZ,3,100,3200.0
512161,002185,SH,SZ,3,200,2750.0
512161,002195,SH,SZ,3,500,1440.0
512161,002202,SH,SZ,3,300,3042.0
512161,002212,SH,SZ,3,100,2561.0
512161,002217,SH,SZ,3,200,1052.0
512161,002223,SH,SZ,3,100,3158.0
512161,002230,SH,SZ,3,200,6760.0
512161,002236,SH,SZ,3,200,3514.0
512161,002241,SH,SZ,3,300,7014.0
512161,002242,SH,SZ,3,100,3241.0
512161,002252,SH,SZ,3,400,3284.0
512161,002268,SH,SZ,3,100,2052.0
512161,002271,SH,SZ,3,100,3762.0
512161,002281,SH,SZ,3,100,3038.0
512161,002294,SH,SZ,3,100,2096.0
512161,002299,SH,SZ,3,100,2585.0
512161,002304,SH,SZ,3,100,11150.0
512161,002311,SH,SZ,3,100,4509.0
512161,002340,SH,SZ,3,400,1820.0
512161,002352,SH,SZ,3,200,10290.0
512161,002353,SH,SZ,3,100,3054.0
512161,002371,SH,SZ,2,0,0.0
512161,002372,SH,SZ,3,100,1224.0
512161,002373,SH,SZ,3,100,2263.0
512161,002384,SH,SZ,3,100,2925.0
512161,002385,SH,SZ,3,300,2415.0
512161,002387,SH,SZ,3,100,1410.0
512161,002396,SH,SZ,2,0,0.0
512161,002399,SH,SZ,3,100,2159.0
512161,002405,SH,SZ,3,200,3166.0
512161,002410,SH,SZ,3,100,5720.0
512161,002414,SH,SZ,3,100,2607.0
512161,002415,SH,SZ,3,700,20559.0
512161,002422,SH,SZ,3,100,2101.0
512161,002439,SH,SZ,3,100,3838.0
512161,002456,SH,SZ,3,200,3364.0
512161,002460,SH,SZ,3,100,5006.0
512161,002463,SH,SZ,3,100,2444.0
512161,002465,SH,SZ,3,200,2482.0
512161,002466,SH,SZ,3,100,2310.0
512161,002468,SH,SZ,3,100,1862.0
512161,002475,SH,SZ,3,400,20464.0
512161,002493,SH,SZ,3,400,5012.0
512161,002500,SH,SZ,3,200,1392.0
512161,002506,SH,SZ,3,400,1044.0
512161,002507,SH,SZ,3,100,3290.0
512161,002508,SH,SZ,3,100,3410.0
512161,002511,SH,SZ,3,100,1907.0
512161,002555,SH,SZ,3,200,6820.0
512161,002557,SH,SZ,2,0,0.0
512161,002558,SH,SZ,3,100,1656.0
512161,002563,SH,SZ,3,200,1424.0
512161,002572,SH,SZ,3,100,2293.0
512161,002594,SH,SZ,3,100,6279.0
512161,002600,SH,SZ,3,400,4404.0
512161,002601,SH,SZ,3,100,1711.0
512161,002602,SH,SZ,3,300,3960.0
512161,002603,SH,SZ,3,100,2736.0
512161,002607,SH,SZ,3,100,2684.0
512161,002624,SH,SZ,3,100,4596.0
512161,002673,SH,SZ,3,300,2418.0
512161,002683,SH,SZ,3,100,3377.0
512161,002690,SH,SZ,3,100,4556.0
512161,002714,SH,SZ,3,300,20856.0
512161,002736,SH,SZ,3,300,3249.0
512161,002739,SH,SZ,3,200,3448.0
512161,002773,SH,SZ,3,100,3724.0
512161,002797,SH,SZ,3,300,2049.0
512161,002812,SH,SZ,3,100,6345.0
512161,002821,SH,SZ,2,0,0.0
512161,002841,SH,SZ,3,100,9289.0
512161,002916,SH,SZ,2,0,0.0
512161,002925,SH,SZ,2,0,0.0
512161,002926,SH,SZ,3,200,2034.0
512161,002939,SH,SZ,3,200,2394.0
512161,002958,SH,SZ,3,400,1760.0
512161,300003,SH,SZ,3,100,3383.0
512161,300012,SH,SZ,3,100,1775.0
512161,300014,SH,SZ,3,100,3870.0
512161,300015,SH,SZ,3,300,11994.0
512161,300017,SH,SZ,3,200,1566.0
512161,300024,SH,SZ,3,100,1315.0
512161,300026,SH,SZ,3,200,1050.0
512161,300033,SH,SZ,2,0,0.0
512161,300059,SH,SZ,3,600,9096.0
512161,300070,SH,SZ,3,300,2403.0
512161,300088,SH,SZ,3,200,2008.0
512161,300122,SH,SZ,3,100,8517.0
512161,300124,SH,SZ,3,100,3455.0
512161,300136,SH,SZ,3,100,4790.0
512161,300142,SH,SZ,3,100,4669.0
512161,300144,SH,SZ,3,200,3904.0
512161,300146,SH,SZ,3,100,1897.0
512161,300168,SH,SZ,3,100,1963.0
512161,300207,SH,SZ,3,100,1665.0
512161,300212,SH,SZ,2,0,0.0
512161,300251,SH,SZ,3,200,2386.0
512161,300253,SH,SZ,3,100,2165.0
512161,300271,SH,SZ,3,100,2569.0
512161,300285,SH,SZ,3,100,2707.0
512161,300296,SH,SZ,3,200,1196.0
512161,300308,SH,SZ,3,100,5899.0
512161,300316,SH,SZ,3,100,2250.0
512161,300347,SH,SZ,3,100,8226.0
512161,300357,SH,SZ,2,0,0.0
512161,300383,SH,SZ,3,100,2519.0
512161,300408,SH,SZ,3,100,2077.0
512161,300413,SH,SZ,3,100,5150.0
512161,300418,SH,SZ,3,100,2196.0
512161,300433,SH,SZ,3,200,4064.0
512161,300450,SH,SZ,3,100,4453.0
512161,300454,SH,SZ,2,0,0.0
512161,300482,SH,SZ,2,0,0.0
512161,300496,SH,SZ,2,0,0.0
512161,300498,SH,SZ,3,400,11000.0
512161,300529,SH,SZ,3,100,6033.0
512161,300558,SH,SZ,2,0,0.0
512161,300595,SH,SZ,3,100,5859.0
512161,300601,SH,SZ,3,100,13178.0
512161,300628,SH,SZ,3,100,6265.0
512161,300661,SH,SZ,2,0,0.0
512161,300676,SH,SZ,2,0,0.0
512161,300699,SH,SZ,2,0,0.0
512161,300750,SH,SZ,3,200,30280.0
512161,300760,SH,SZ,3,100,27095.0
512161,600000,SH,SH,1,2300,0.0
512161,600004,SH,SH,1,200,0.0
512161,600009,SH,SH,1,100,0.0
512161,600010,SH,SH,1,3600,0.0
512161,600011,SH,SH,1,600,0.0
512161,600015,SH,SH,1,1000,0.0
512161,600016,SH,SH,1,2800,0.0
512161,600018,SH,SH,1,700,0.0
512161,600019,SH,SH,1,1500,0.0
512161,600021,SH,SH,1,200,0.0
512161,600026,SH,SH,1,300,0.0
512161,600027,SH,SH,1,500,0.0
512161,600028,SH,SH,1,2000,0.0
512161,600029,SH,SH,1,700,0.0
512161,600030,SH,SH,1,800,0.0
512161,600031,SH,SH,1,700,0.0
512161,600036,SH,SH,1,1600,0.0
512161,600038,SH,SH,1,100,0.0
512161,600048,SH,SH,1,900,0.0
512161,600050,SH,SH,1,2000,0.0
512161,600056,SH,SH,1,100,0.0
512161,600061,SH,SH,1,300,0.0
512161,600066,SH,SH,1,200,0.0
512161,600068,SH,SH,1,400,0.0
512161,600085,SH,SH,1,100,0.0
512161,600089,SH,SH,1,300,0.0
512161,600104,SH,SH,1,600,0.0
512161,600109,SH,SH,1,200,0.0
512161,600111,SH,SH,1,300,0.0
512161,600115,SH,SH,1,700,0.0
512161,600118,SH,SH,1,100,0.0
512161,600132,SH,SH,2,0,0.0
512161,600153,SH,SH,1,200,0.0
512161,600160,SH,SH,1,200,0.0
512161,600161,SH,SH,1,100,0.0
512161,600167,SH,SH,1,100,0.0
512161,600170,SH,SH,1,700,0.0
512161,600176,SH,SH,1,300,0.0
512161,600177,SH,SH,1,400,0.0
512161,600183,SH,SH,1,200,0.0
512161,600188,SH,SH,1,200,0.0
512161,600196,SH,SH,1,200,0.0
512161,600201,SH,SH,1,100,0.0
512161,600208,SH,SH,1,700,0.0
